a,X.nit.en_vm_canal1.en_vm_canal2.en_vm_canal3.en_vm_canal4.en_vm_canal5.en_vm_canal6.en_vm_canal7.en_vm_canal8.en_vm_canal9.en_vm_canal10.en_vm_otros.en_tx_canal1.en_tx_canal2.en_tx_canal3.en_tx_canal4.en_tx_canal5.en_tx_canal6.en_tx_canal7.en_tx_canal8.en_tx_canal9.en_tx_canal10.en_tx_otros.sal_vm_canal5.sal_vm_canal2.sal_vm_canal8.sal_vm_otros.sal_tx_canal5.sal_tx_canal2.sal_tx_canal8.sal_tx_otros.impo_cv.expo_vt.cxp.cxc.totalinventory.pagos_pj.pagos_pn.tiene_ventas_fisicas.tiene_ventas_electronicas.recaudos_pj.recaudos_pn.rotacion_inventarios.rotacion_cxc.rotacion_cxp.ciclo_negocio.ciclo_financiero
542,539,C-5587877859708903018,2010860197,2638797216,1125200,2305451,49500000,151175018.8,0,8271372.55,25974077.43,0,0,311,2.345.833.333,1,3.555.555.556,1,4.483.333.333,0,4.272.727.273,1.785.714.286,0,0,49500000,876471415.4,0,0,1,3.685.833.333,0,0,4,3,3,5,4,0.481,0.519,1,0,0,0,3,4,3,5,5
543,540,C9062802348227208915,50962144,1339283805,20742518.33,0,74682893.33,15118809.92,0,0,0,0,0,5.3,4.008.333.333,1.033.333.333,0,2,3.833.333.333,0,0,0,0,0,41750375,757120256.6,0,0,3.916.666.667,3.066.666.667,0,0,2,2,6,5,1,0.841,0.159,0,0,0,0,1,2,2,2,1
544,541,C-4787453534813934705,191564392.6,160382151.3,1970000,214968610.1,255925000,1406384.44,0,2244068.42,8970332.33,0,0,1.131.666.667,1.433.333.333,1,1.068.916.667,1.858.333.333,2.333.333.333,0,3.108.333.333,6,0,0,255925000,731234422.8,0,0,1.858.333.333,2.668.333.333,0,0,2,2,2,2,2,0.568,0.432,1,0,0,0,6,3,3,6,6
545,542,C7511235350867227992,1587026218,1955177283,8615257,0,1194532500,111509159.7,0,15030250.17,8098750,16750000,0,121.75,1.458.333.333,6.583.333.333,0,7.9,2.666.666.667,0,3.916.666.667,1.5,5,0,1535333333,0,0,0,8.583.333.333,0,0,0,1,1,2,6,6,1,0,0,0,0,1,6,4,1,6,6
546,543,C4160909257528072620,2523332349,518711161.6,2332000,0,0,73507118.83,0,5791880,9645730.7,0,0,347,66.75,2,0,0,1.941.666.667,0,2.9,4.25,0,0,0,1425073036,0,0,0,5.660.833.333,0,0,2,2,2,3,2,0.367,0.633,0,0,0,0,3,4,2,5,5
547,544,C108304714616346850,4433668568,12852228116,115124272.6,203520733.8,12827295328,1555537575,12997241299,200228135.5,35461980.82,7830673.8,398457.5,1.398.166.667,1004.5,1.391.666.667,2.561.666.667,1.725.833.333,6.570.833.333,154.5,1.279.166.667,28.9,2.1,1.833.333.333,12709167839,14536221091,2859226,0,1.693.333.333,4378.75,2,0,5,3,6,6,6,0.192,0.808,1,0,0,0,5,2,2,5,5
548,545,C8795001731400778839,289361105.8,53603428337,256133,0,5406378125,692689.22,0,0,127266.5,0,0,4.666.666.667,2.283.333.333,2,0,1.5,2.333.333.333,0,0,2,0,0,6472400000,36699448291,0,0,1.6,5.284.166.667,0,0,2,2,6,6,6,0.563,0.437,0,0,0,0,1,4,2,5,5
549,546,C513930140382684187,289614,7723602000,0,0,674537166.7,0,0,38853709.67,0,0,0,1,4.916.666.667,0,0,4.25,0,0,2,0,0,0,787433024.4,8581255807,0,0,5.833.333.333,5.895.833.333,0,0,2,2,3,2,1,0.67,0.33,0,0,0,0,1,1,1,1,1
550,547,C8359547395521656786,12019523253,10558507149,202357092.3,0,7732916667,2444286390,0,511061921.4,120348721.5,2700000,275856129.3,1.608.166.667,2.491.666.667,1.534.166.667,0,1.041.666.667,1.591.666.667,0,2.106.666.667,5.536.363.636,1,7.391.666.667,7732916667,17125451520,0,0,1.041.666.667,1317.25,0,0,1,1,2,6,6,0.441,0.559,0,1,0.027,0.973,6,2,1,6,6
551,548,C7433088794866504009,557207454.7,685783924.8,6720809.71,0,167319913.8,604124262.7,0,112165897.7,17477841,7249500,4645825.5,5.004.166.667,1.641.666.667,1.271.428.571,0,6.25,2.019.166.667,0,1.461.666.667,2.711.111.111,1,9.041.666.667,166466666.7,596327898.8,1287625.67,0,6.166.666.667,9.041.666.667,1.333.333.333,0,2,2,2,2,2,0.743,0.257,0,0,0.5,0.5,6,2,3,6,5
552,549,C9198963358410589515,0,46324132.5,0,0,22262500,0,0,0,0,0,0,0,15.5,0,0,3.625,0,0,0,0,0,0,21887500,0,0,0,3.375,0,0,0,2,2,2,1,3,1,0,0,0,0,0,2,1,1,2,2
553,550,C-529992430017612329,14174663.33,2201511318,0,0,5010811111,0,0,0,372000,0,0,1.583.333.333,37.5,0,0,1.188.888.889,0,0,0,1,0,0,4609730000,0,0,0,10.8,0,0,0,2,2,6,3,6,1,0,1,0,0,0,3,1,1,3,4
554,551,C1751767557816570602,348671476.3,564897183,16688253.08,0,120000000,29258498.92,0,1739026.33,4797010.83,0,0,5.283.333.333,42.5,18.25,0,1,7.666.666.667,0,2.444.444.444,1.333.333.333,0,0,0,749790434.3,0,0,0,112.25,0,0,2,2,2,2,2,0.541,0.459,0,0,0,0,1,2,2,3,2
555,552,C-3917131055094529866,3684799,184724815.2,0,0,0,15440446,0,0,3000684,0,0,1.3,1.141.666.667,0,0,0,3,0,0,1,0,0,0,129819279.4,0,0,0,3.375,0,0,1,1,1,1,2,1,0,0,0,0,0,6,1,3,6,6
556,553,C-4537560634430538742,411462427.2,464515000,8437263.64,0,134163636.4,8132200,0,7500000,1000000,0,0,1.566.666.667,1.741.666.667,7.181.818.182,0,3.454.545.455,3.666.666.667,0,1.333.333.333,1,0,0,137114900.7,0,0,0,3.636.363.636,0,0,0,1,1,1,2,5,1,0,0,0,0,0,6,1,1,6,6
557,554,C5904558884063787322,77483845.88,11231949641,209533971.8,0,251066666.7,5409573.5,0,1452439.58,1300065.38,0,37772372.33,1.539.166.667,5.866.666.667,847.25,0,1.316.666.667,1.208.333.333,0,1.783.333.333,5,0,1.889.166.667,251066666.7,10125292816,25966.67,0,1.316.666.667,1748.75,1,0,2,2,6,6,6,0.289,0.711,1,1,0,1,5,3,4,5,4
558,555,C-5113353702149333732,1034395087,1087508803,199011565.3,33580607.42,741823116.8,12361878170,1701116583,3666560,25275649.5,0,2246000,1.958.333.333,4.716.666.667,1.431.666.667,235.5,7.5,1.333.333.333,4.366.666.667,1,12.5,0,3,987049244.3,3193376809,0,0,2.483.333.333,1.329.166.667,0,0,1,1,1,3,4,0.433,0.567,1,0,0,0,4,2,1,4,5
559,556,C7816583472662318946,108060127.5,2084188125,0,0,105000000,4473335.89,0,1908552.2,1231605,0,1707520,39.75,162.25,0,0,1.333.333.333,2.666.666.667,0,1.6,3,0,1,105000000,1355320792,0,0,1.333.333.333,3.126.666.667,0,0,2,2,2,3,3,0.563,0.437,0,0,1,0,5,4,2,6,6
560,557,C8071943568171181395,1338354443,3660793914,10804072.92,0,1076222222,296824273.4,0,15548036.58,15576825.44,4053002,2990808.15,1.806.666.667,13.25,8.583.333.333,0,7.777.777.778,3.608.333.333,0,5.666.666.667,6.111.111.111,1.5,2,949181818.2,0,0,0,7.636.363.636,0,0,0,1,1,2,2,6,1,0,0,0,0.1,0.9,6,2,1,6,6
561,558,C-7409218048514663743,545910587.2,212418133.5,13683400.13,0,289510000,32622912.67,0,6319896.55,9914757.14,5000000,0,84.5,7.727.272.727,17,0,3,5.833.333.333,0,2.636.363.636,1.214.285.714,1,0,311344444.4,0,0,0,4.222.222.222,0,0,0,1,1,1,3,2,1,0,0,0,0,1,2,4,1,5,6
562,559,C-5640591530276050443,3104736063,3261768371,14652950.89,0,85000000,2590824599,0,38545413.41,10151033.11,0,0,5.481.666.667,2.974.166.667,9.222.222.222,0,1.5,71.5,0,1.541.666.667,7.333.333.333,0,0,35684192.8,65868686.5,0,0,1.8,1,0,0,4,3,2,6,5,0.546,0.454,1,0,0,0,3,4,1,5,6
563,560,C-2474582352358407619,1259231958,289383821.2,8415979.8,323736395.6,0,176250194.8,0,619885911.8,13762730.57,0,9536000,4.175.833.333,5.366.666.667,7.4,4.101.666.667,0,5.666.666.667,0,166.5,9.142.857.143,0,4,0,0,0,0,0,0,0,0,4,3,2,3,6,0.49,0.51,1,0,0,0,6,2,1,6,6
564,561,C2750213996098960704,421879617.6,2490386768,272941.67,0,16175911.17,2391425.1,0,1462321.92,691342.2,0,0,19.25,1.201.666.667,1.833.333.333,0,1.216.666.667,3.4,0,3.916.666.667,1.2,0,0,10299740.5,919420549.6,167817.5,6325433.33,1.233.333.333,249.5,1.25,1.598.333.333,4,2,2,5,6,0.462,0.538,0,0,0,0,6,4,3,6,6
565,562,C6241589097621561006,27343203.64,868040882.9,185578.5,0,0,67560,0,400000,198000,0,0,2.091.666.667,2.966.666.667,1.75,0,0,1,0,1,1,0,0,0,691420779.8,0,0,0,347.25,0,0,1,1,2,3,2,0.452,0.548,1,0,0,0,2,4,2,5,5
566,563,C5032798774495061983,4538245905,434725486.7,2094792202,0,465126188.3,91522779.17,0,101441911.9,11570861.67,0,0,1.083.666.667,73.5,1602.75,0,1.333.333.333,37.75,0,49.5,5.083.333.333,0,0,696855358.5,4541853480,1500000,0,1,41.5,1,0,1,1,4,3,3,0.904,0.096,0,0,0,0,1,1,2,2,2
567,564,C-2803496692032848172,79193480.98,1056443836,9017062,0,0,291450,0,950000,5230000,0,0,8.666.666.667,1.191.666.667,4,0,0,3,0,1,1,0,0,0,1079737424,0,0,0,1.823.333.333,0,0,1,1,1,2,2,0.606,0.394,1,0,0,0,2,2,1,4,4
568,565,C-2595357262318178921,783791040.4,4421150742,0,0,3383954834,23091540.09,0,21577118.8,9628500,0,0,36.5,6.833.333.333,0,0,1.616.666.667,4.636.363.636,0,2.2,2,0,0,3383954834,1080270389,0,0,1.616.666.667,8.790.833.333,0,0,3,2,1,3,4,0.21,0.79,0,0,0,0,3,2,1,4,5
569,566,C-3393045962066619873,163582620,1896609473,1530115.91,0,18394666.38,13961591.83,0,6755098.1,1453810.67,0,0,2.891.666.667,1.560.833.333,2.909.090.909,0,2.125,5,0,1.6,1.333.333.333,0,0,10014285.71,1525012830,0,0,1.142.857.143,1.894.166.667,0,0,1,1,3,3,2,0.663,0.337,0,0,0,0,1,4,4,5,4
570,567,C-4395443665235738148,252621126.8,813566133,0,0,40060849,2056885,0,6461852.93,2203616.67,0,0,19.5,4.108.333.333,0,0,1.6,2.6,0,6.083.333.333,2.5,0,0,58807565.55,0,2390500,0,1.909.090.909,0,2.5,0,4,3,2,2,2,1,0,0,0,0,0,4,3,2,5,5
571,568,C948751407240981360,13802553265,14639794510,934182144.3,0,15827914.5,757059924.8,4140850383,124905539.8,17325722.5,0,0,864.5,3.613.333.333,523.75,0,1,1.019.166.667,1.733.333.333,1.508.333.333,6,0,0,0,19335774971,0,0,0,3.031.666.667,0,0,2,2,5,5,5,0.648,0.352,0,0,0,0,1,1,1,1,2
572,569,C-5471701544669114177,1842113275,37481375480,19412066.92,0,9343000000,8947120.67,0,4272158.72,2972582,0,18164574.5,3.248.333.333,1.593.333.333,2.141.666.667,0,6.75,1.083.333.333,0,9.75,2.888.888.889,0,22.25,9343000000,31104156271,104100,0,6.75,5.193.166.667,1,0,2,2,6,6,6,0.303,0.697,0,0,0.042,0.958,3,1,3,4,3
573,570,C-6235009219055864122,295290157.1,199433592.8,58893566.08,605933030.6,0,7877023.33,0,2942042,44659086.01,0,258319,2.274.166.667,55.25,117.75,2044.5,0,1.308.333.333,0,1.833.333.333,8.211.111.111,0,1.5,0,977854414.5,0,0,0,408.75,0,0,2,2,2,2,3,0.441,0.559,1,0,0.111,0.889,6,3,3,6,6
574,571,C3530087425985179125,8903194,133105275.3,0,0,0,10989964,0,0,0,0,0,1.545.454.545,1.391.666.667,0,0,0,1.4,0,0,0,0,0,30000000,113593430.3,0,0,1,2.142.857.143,0,0,1,1,1,2,1,1,0,0,0,0,0,2,4,2,6,6
575,572,C-3196225119212705790,53960643.17,84729547.97,48417285.83,379927354.5,132850895.1,1647594,0,63175.33,6846300.43,0,0,1.454.166.667,27.5,4.866.666.667,1913.75,2.444.444.444,1.5,0,1.333.333.333,2.371.428.571,0,0,216324915.1,0,0,0,4,0,0,0,1,1,3,1,2,0.761,0.239,1,0,0,0,6,1,4,5,1
576,573,C6462559195640567222,0,623911288.8,0,0,0,0,0,0,0,0,0,0,1.608.333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,0.714,0.286,0,0,0,0,4,1,3,4,2
577,574,C-5826046414997072447,699475417.8,139728946.7,41599918.6,0,0,112452708.3,0,2815800.67,8533000,7092846,0,5.433.333.333,8.083.333.333,30.4,0,0,27.5,0,1.5,2.25,1.333.333.333,0,0,295599916.6,0,0,0,370.75,0,0,2,2,3,1,6,0.34,0.66,0,0,0,0,6,1,4,6,6
578,575,C8235162143348124477,532498512.4,401465775.7,51408023.25,0,233166666.7,24683011.25,0,3908548.83,8502620,0,0,2.044.166.667,4.366.666.667,5.741.666.667,0,3,12.25,0,2.75,1.5,0,0,223166666.7,825457867.5,0,0,2.833.333.333,1.263.333.333,0,0,2,2,2,2,2,0.614,0.386,0,0,0,0,4,2,3,5,4
579,576,C386958299269700562,44344119.19,8168659443,1283587.17,18493690.42,862486816.5,2685612.42,0,901373.75,182643,0,0,30.25,1.173.333.333,3.5,22,3.090.909.091,5.083.333.333,0,1.25,1,0,0,854742998.3,0,0,0,3,0,0,0,1,1,3,6,3,1,0,1,0,0,0,1,4,2,6,6
580,577,C5685218651935077024,109530134.2,1474112499,293739,0,51040667.42,2075008.14,0,31453357.5,0,0,0,3.75,6.833.333.333,1,0,2.583.333.333,4.285.714.286,0,2,0,0,0,20031315,0,0,0,2.909.090.909,0,0,0,1,1,5,6,3,0,0,0,0,0,0,6,4,4,6,1
581,578,C-7462710684064456949,653862733.5,554806794.9,139770004.2,0,419908333.3,2213451522,0,52798227.92,8644094.5,0,0,1.091.666.667,8.991.666.667,74.75,0,4.25,32.25,0,2.816.666.667,4.333.333.333,0,0,1519341184,170193114.3,4683000,0,1.608.333.333,6.777.777.778,1,0,1,1,1,2,1,0.667,0.333,0,0,0,0,1,1,1,1,2
582,579,C-8544642124392928204,3696301.25,65625570.25,597242.5,0,0,0,0,94302.86,0,0,132014781.3,3.333.333.333,4.25,9.75,0,0,0,0,1.428.571.429,0,0,423.75,0,0,0,0,0,0,0,0,1,1,2,4,2,0.016,0.984,1,0,0.299,0.701,1,4,1,4,5
583,580,C888331531847551659,5008664931,2129503253,514800,12253902.75,10085714.29,145478479.7,1853362463,1990000,0,0,0,2.893.333.333,1.798.333.333,1,1.410.833.333,1.285.714.286,25.75,3.766.666.667,1,0,0,0,10085714.29,4724877944,0,0,1.285.714.286,135.5,0,0,1,1,2,4,2,0.801,0.199,1,0,0,0,1,1,1,2,3
584,581,C-5950256656357646111,54087240.08,57079214.71,3936666.67,0,25000000,4844300,0,0,1170000,0,0,7.333.333.333,2.142.857.143,2,0,1,1,0,0,1,0,0,25000000,151666666.7,0,0,1,1.333.333.333,0,0,1,1,1,2,3,0.857,0.143,0,0,0,0,6,2,1,6,6
585,582,C4228161434908286726,130084907.2,168616302.1,2050000,0,83000000,16465348,0,1700000,5567747,0,0,1.266.666.667,6.083.333.333,1,0,2.090.909.091,1.888.888.889,0,1,1.333.333.333,0,0,81636363.64,207504491.9,0,0,2,5.033.333.333,0,0,1,1,2,2,3,0.413,0.587,0,0,0,0,6,3,4,6,6
586,583,C8635985774284244871,935865.67,1411484938,733696.33,0,2099900687,748661.9,0,1166951.57,360000,0,0,2.416.666.667,5.5,5.833.333.333,0,8.583.333.333,1.8,0,2.142.857.143,1,0,0,2099900687,1729713592,0,0,8.583.333.333,3.874.166.667,0,0,2,2,5,4,3,0.576,0.424,0,0,0,0,3,3,4,4,2
587,584,C-3155582253348556791,904170657.3,4805512325,4697185.18,3864947.33,1048838674,109686042.8,0,56052148.92,4017533.33,0,0,1.296.666.667,170,3,1,1.308.333.333,2.283.333.333,0,18.5,1.333.333.333,0,0,2228218267,1187656927,0,0,1.266.666.667,2.161.666.667,0,0,3,2,6,6,3,0.365,0.635,1,0,0,0,1,3,3,4,3
588,585,C1465223797795844401,296322228.9,8829817254,2692610,0,36666666.67,2207177.75,0,7822491.5,1847464.25,0,0,69.75,1.566.666.667,3.4,0,1,2.5,0,2.666.666.667,6.833.333.333,0,0,36666666.67,6748159185,0,0,1,4.345.416.667,0,0,2,2,2,4,1,0.064,0.936,0,0,0,0,1,2,1,2,2
589,586,C-1076094147977653265,869915449.8,1431444854,9856862.17,18163673.92,391640366.7,39154973.17,0,2677229.2,9036121.86,0,3251730,294,1.351.666.667,7.416.666.667,27.25,7.25,15.75,0,1.7,7,0,3,391640366.7,1325438326,1270000,3456257.14,7.25,78,1,1.108.571.429,1,1,2,3,2,0.62,0.38,1,1,1,0,2,3,2,4,4
590,587,C-1911558689907465269,368709659.6,1177818011,0,1104300.33,0,12150000,0,0,0,0,0,3,1.183.333.333,0,3.166.666.667,0,1,0,0,0,0,0,0,1190217185,0,0,0,6.190.909.091,0,0,1,1,4,6,2,0.386,0.614,1,0,0,0,1,4,4,6,6
591,588,C-5085850538652101845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0.722,0.278,0,0,0,0,1,2,1,3,3
592,589,C-3421751594502485353,936747283.2,384505992.6,117170434.5,0,0,29199863.42,0,4834967.5,7033878.25,0,0,2.576.666.667,8.791.666.667,9.141.666.667,0,0,1.066.666.667,0,2.5,2.75,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,1,0,1,0,0,0,3,3,4,5,2
593,590,C512690934506025745,2097685036,5034209614,5015155066,13398689.58,0,116013186.3,0,12529867,20455538.1,0,0,416.75,245.75,5.385.166.667,1.641.666.667,0,56.25,0,4.857.142.857,1.655.555.556,0,0,0,9016752147,424242,0,0,4.535.833.333,1,0,3,2,6,6,6,0.753,0.247,1,0,0,0,2,1,1,2,3
594,591,C-1679002554831416257,2222980367,4982214703,10387619.63,155039190.8,937395986.6,1765291786,0,13998228.33,10309857.14,4900000,0,1.504.166.667,1.975.833.333,6.75,2.844.166.667,1.458.333.333,2.958.333.333,0,4,2.571.428.571,1,0,898833333.3,1509380726,0,0,1.366.666.667,128.25,0,0,1,1,3,3,6,0.49,0.51,1,0,0,0,3,1,1,3,3
595,592,C-1562534946891320129,388954586.3,1542340069,0,0,0,2826552,0,0,0,0,0,4.25,1.991.666.667,0,0,0,1,0,0,0,0,0,0,1846458347,0,0,0,3.820.833.333,0,0,2,2,6,6,3,0.528,0.472,0,0,0,0,1,4,3,4,4
596,593,C6532674331588584945,611968166.5,5182885799,0,38727522.75,9005913786,21350723.22,0,7004275.75,574400,0,0,9.366.666.667,1.405.833.333,0,3.451.666.667,2,2.222.222.222,0,1,1,0,0,18000000000,125177955,0,0,2,371,0,0,2,2,6,6,6,1,0,1,0,0,0,3,2,3,4,4
597,594,C-5787205362187842826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,4,0.988,0.012,0,0,0,0,5,1,2,4,5
598,595,C4791029881875981743,150833858.6,527579593.7,679309,0,0,82923934.92,0,7382150.83,2515919,0,0,2.833.333.333,5.958.333.333,1.25,0,0,15,0,2.833.333.333,1,0,0,0,0,0,0,0,0,0,0,3,2,2,4,4,0.835,0.165,0,0,0,0,4,4,1,5,6
599,596,C4903411565039305306,642836479.9,79546439712,0,0,2244285714,19010964.4,0,7267435.5,1621606.25,0,0,170.25,2.198.333.333,0,0,2,3.4,0,2,2.25,0,0,1615750000,61512645798,0,0,2.75,8.391.666.667,0,0,2,2,6,6,6,0.658,0.342,0,0,0,0,3,4,4,5,2
600,597,C726375431481056977,1130521169,1927672511,80959,0,1039583333,1422974754,0,5147777.78,11883819.88,43500000,7537300,108.75,1.708.333.333,2,0,11.75,32,0,2.555.555.556,8.125,3,5,1038000000,2869082105,0,0,1.183.333.333,1.061.333.333,0,0,1,1,2,2,6,0.371,0.629,1,1,0,1,6,1,1,6,6
601,598,C-1859651036071940330,742267494.6,107619978.3,269894034.9,0,19800000,13951809.5,0,2031330.67,12553004.3,0,0,3.419.166.667,3.116.666.667,4.318.333.333,0,1.5,3.5,0,1.666.666.667,10.4,0,0,16157569,1019716536,0,0,1.166.666.667,74.5,0,0,1,1,2,2,2,0.898,0.102,0,0,0,0,3,2,2,4,4
602,599,C7900591578701598194,254755185.7,2543320525,4395959.58,1571142752,14126706.42,210878.11,0,277830,2463669,0,1441676074,4.791.666.667,1.451.666.667,7.333.333.333,1.130.833.333,3,1.888.888.889,0,1,1.333.333.333,0,1518.5,14126706.42,3684931522,0,0,3,293.5,0,0,1,1,6,6,2,0.181,0.819,1,0,0.303,0.697,1,2,2,2,1
603,600,C8986328223247358987,4212418.5,702657973.8,695151.56,0,108197776.8,629000,0,645871,658993.71,0,186242630.4,15.2,1.75,4,0,1.5,1,0,2.666.666.667,3.285.714.286,0,9.054.166.667,108197776.8,587419685.9,0,0,1.5,344,0,0,1,1,2,6,2,0.245,0.755,1,0,0.238,0.762,1,4,1,4,4
604,601,C8523509030282325274,3487409471,3868303160,2735285,1409164650,845652000,149956699.2,0,12889741.91,33140676.43,7982500,0,7.671.666.667,2.934.166.667,4.5,2.239.583.333,2.058.333.333,41.5,0,5.818.181.818,1.385.714.286,1.5,0,845652000,6851389895,200000,0,2.058.333.333,1685.25,1,0,1,1,1,3,5,0.322,0.678,1,0,0,0,2,1,1,3,4
605,602,C-6532086481412955720,1126386719,572539649.8,61680535.42,606156488.8,0,527852829.4,0,13486778.17,72693592.22,4500000,3999165.63,8.188.333.333,96.5,8.908.333.333,3.096.666.667,0,2.426.666.667,0,1.433.333.333,6.644.444.444,1,4.875,2089646.18,798041543.8,378077.5,0,6.545.454.545,7.483.333.333,1,0,3,2,2,2,5,0.291,0.709,1,0,0,1,6,1,1,5,6
606,603,C-6922864512208536895,56427572.2,154486686.1,1400776.17,0,0,10944538.67,0,0,1742347.5,0,0,106.5,3.708.333.333,4.916.666.667,0,0,2.333.333.333,0,0,2,0,0,0,188078714.4,0,0,0,129.25,0,0,1,1,1,1,1,0.556,0.444,0,0,0,0,4,2,1,5,5
607,604,C227363128834115048,74683912.56,88284545.17,6175590.83,142936184.8,0,530204,0,0,2800000,0,0,2.983.333.333,15.5,8.166.666.667,8.831.666.667,0,2,0,0,1,0,0,0,112384364.8,0,0,0,6.25,0,0,2,2,2,3,6,0.689,0.311,1,0,0,0,6,1,2,6,6
608,605,C5882758344151025593,1060604477,238356860.3,17183173.75,0,515700,784272139.7,0,15300727.43,26298959.42,6250000,35117696.64,123,1.491.666.667,10.75,0,1,4.316.666.667,0,8.083.333.333,9.083.333.333,1,1.209.848.485,0,1970543628,0,0,0,1.083.583.333,0,0,1,1,1,1,3,0.252,0.748,0,1,0,0,5,1,1,4,5
609,606,C4827220733512999815,108611427.8,281429903.4,4634330.6,0,82145108.17,0,0,1375125,0,0,0,1.891.666.667,12,5.4,0,1.316.666.667,0,0,1.375,0,0,0,85577691.5,226206024.8,0,0,1.716.666.667,1.535.833.333,0,0,1,1,1,1,2,0.327,0.673,0,0,0,0,6,3,4,6,6
610,607,C-2587127257697711897,1081695438,136254438,194905582.5,14253419.25,92785383.17,37337994.83,2647174265,4000000,2373447.6,0,0,218.25,3.183.333.333,1.515.833.333,8.883.333.333,2.166.666.667,8.666.666.667,2.108.333.333,1,3.2,0,0,92785383.17,3928386055,0,0,2.166.666.667,5.051.666.667,0,0,1,1,3,2,3,0.865,0.135,1,0,0,0,1,1,1,2,2
611,608,C-45306739569419216,230182679.7,495250329.4,8580625.92,0,62600000,22587889.17,0,4779967.14,3931166.67,0,0,31.75,2.158.333.333,6.75,0,2.2,4.583.333.333,0,2,1.444.444.444,0,0,62600000,535308475.4,0,0,2.2,69.25,0,0,2,2,2,2,2,0.698,0.302,1,0,0,0,2,1,2,3,3
612,609,C4624697592488732875,8036060.33,92165559.17,318760,0,7375055426,3503558,0,109156.67,2072000,0,0,5.75,1.566.666.667,1.8,0,6.75,1.033.333.333,0,1.333.333.333,4,0,0,1722092.17,0,0,0,2.75,0,0,0,3,2,6,2,6,1,0,0,0,0,0,3,1,2,3,2
613,610,C651453482939817369,75286080.08,665833127,12831416.2,0,0,33641065.92,0,1016600,1789487.33,0,0,18.25,37.75,12.2,0,0,13.75,0,1,1.5,0,0,0,0,0,0,0,0,0,0,2,2,6,1,5,1,0,0,0,0,0,1,1,3,2,1
614,611,C641029626142807072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,6,0.871,0.129,0,0,0,0,6,1,2,5,5
615,612,C-6743157133454058724,76432012.48,2415810113,4760700,0,0,429044.17,0,3527040,1507000,0,0,8.083.333.333,2.141.666.667,2,0,0,3.666.666.667,0,2,1,0,0,0,808528778.5,2960000,0,0,2.913.333.333,3,0,4,3,1,3,3,0.364,0.636,0,0,0,0,5,3,1,5,6
616,613,C6708481035644083067,1878576888,1067166211,2511976,0,0,23972195.42,0,15542725.88,28165896.44,0,0,8.523.333.333,7.683.333.333,3.5,0,0,19.25,0,10.5,3.244.444.444,0,0,0,2838643786,0,0,0,168.5,0,0,2,2,5,4,5,0.831,0.169,0,0,0,0,2,1,2,3,2
617,614,C7936922790708214632,506737.4,1742289839,0,0,26181818.18,890929.67,0,0,0,0,0,2.2,6.333.333.333,0,0,1.272.727.273,1,0,0,0,0,0,26181818.18,1332929764,0,0,1.272.727.273,148.5,0,0,2,2,2,3,2,0.747,0.253,0,0,0,0,4,4,3,6,6
618,615,C6812569701151431543,6407953839,15115250969,1059500,0,18063968882,47480158.88,139742672.2,40019029,28508590.13,0,0,257.5,40,1,0,11.25,4.375,1.811.111.111,9.875,18.75,0,0,2386921150,0,0,0,6.545.454.545,0,0,0,3,2,6,6,6,1,0,0,0,0.363,0.637,2,2,3,4,3
619,616,C-6375107186546890967,188521693.2,8634268887,552940.5,0,0,6032644.5,0,8766220.2,4153233.33,0,0,4.633.333.333,5.741.666.667,1.5,0,0,3.5,0,2.4,1.666.666.667,0,0,0,6255669475,0,0,0,7.383.333.333,0,0,3,2,5,6,6,0.496,0.504,0,0,0,0,4,3,3,5,5
620,617,C8239857864881197617,1905723928,1625635429,4076560,0,746627359.5,30038727.25,0,13485477,11034255.2,0,473235,2.168.333.333,95,3,0,1.5,5.666.666.667,0,2.4,3.6,0,3,650500000,958492048,0,0,1.5,2.826.666.667,0,0,4,3,2,3,5,0.669,0.331,0,1,0,0,6,3,2,6,6
621,618,C2445776699303678488,5756058219,10377252782,6696726.55,0,0,64660185.75,0,1163112.67,7299972.71,0,0,3.043.333.333,2.031.666.667,5.454.545.455,0,0,9.75,0,1.5,2,0,0,0,10085004976,0,0,0,1.946.666.667,0,0,2,2,6,6,6,0.241,0.759,0,0,0,0,6,3,2,6,6
622,619,C3634371766337685059,1284985448,1810896054,6716400,0,30000000,26965598.82,0,1985372.71,7447588,0,0,2.320.833.333,1.244.166.667,2.5,0,1,1.036.363.636,0,2.142.857.143,12.75,0,0,30000000,2505565426,0,0,1,167.75,0,0,2,2,3,4,3,0.852,0.148,0,0,0,0,3,3,3,5,5
623,620,C5585239146951483086,1150586.17,1094211075,2210000,0,20000000,0,0,1300000,0,0,0,1.166.666.667,3.166.666.667,2,0,1,0,0,1,0,0,0,0,558435991.4,0,0,0,2.636.666.667,0,0,1,1,1,2,2,0.534,0.466,0,0,0,0,3,2,1,4,5
